date,employee_id,name,role,shift_start,shift_end,hours,hourly_rate_sar
2026-05-26,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-05-26,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-05-26,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-05-26,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-05-27,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-05-27,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-05-27,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-05-27,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-05-27,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-05-27,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-05-28,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-05-28,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-05-28,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-05-28,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-05-28,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-05-29,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-05-29,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-05-29,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-05-29,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-05-29,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-05-30,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-05-30,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-05-30,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-05-30,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-05-30,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-05-30,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-05-30,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-05-31,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-05-31,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-05-31,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-05-31,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-05-31,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-01,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-01,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-01,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-01,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-01,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-01,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-02,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-02,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-02,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-02,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-02,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-02,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-03,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-03,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-03,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-03,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-03,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-03,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-03,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-04,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-04,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-04,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-04,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-04,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-04,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-05,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-05,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-05,EMP-05,Mohammed Al-Qadeeh,barista,15:00,17:00,2,24
2026-06-05,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-05,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-05,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-06,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-06,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-06,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-06,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-07,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-07,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-07,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-07,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-07,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-08,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-08,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-08,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-08,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-08,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-08,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-09,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-09,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-09,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-09,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-09,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-09,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-09,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-10,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-10,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-10,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-10,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-10,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-10,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-11,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-11,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-11,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-11,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-11,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-11,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-12,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-12,EMP-03,Zahra Al-Hassan,barista,15:00,17:00,2,24
2026-06-12,EMP-05,Mohammed Al-Qadeeh,barista,15:00,17:00,2,24
2026-06-12,EMP-06,Sara Al-Zahrani,cashier,15:00,17:00,2,20
2026-06-12,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-12,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-13,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-13,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-13,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-13,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-14,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-14,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-14,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-14,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-14,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-14,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-15,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-15,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-15,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-15,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-15,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-15,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-15,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-16,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-16,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-16,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-16,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-16,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-16,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-17,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-17,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-17,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-17,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-17,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-17,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-18,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-18,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-18,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-18,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-18,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-18,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-19,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-19,EMP-03,Zahra Al-Hassan,barista,15:00,17:00,2,24
2026-06-19,EMP-04,Fatimah Al-Awami,cashier,15:00,17:00,2,20
2026-06-19,EMP-05,Mohammed Al-Qadeeh,barista,15:00,17:00,2,24
2026-06-19,EMP-07,Yousef Al-Dossary,junior_barista,15:00,17:00,2,19
2026-06-19,EMP-08,Noor Al-Sadah,barista,15:00,17:00,2,24
2026-06-20,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-20,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-20,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-20,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-20,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-20,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-21,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-21,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-21,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-21,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-21,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-21,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-22,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-22,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-22,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-22,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-22,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-23,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-23,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-23,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-23,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-23,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-23,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-06-24,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-06-24,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-24,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-24,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-24,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-24,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-25,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-25,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-25,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-25,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-25,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-06-25,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-25,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-26,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-26,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-26,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-26,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-26,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-26,EMP-07,Yousef Al-Dossary,junior_barista,15:00,17:00,2,19
2026-06-26,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-27,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-27,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-27,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-27,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-06-27,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-27,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-27,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-28,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-28,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-06-28,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-06-28,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-06-29,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-29,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-06-29,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-06-30,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-06-30,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-06-30,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-06-30,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-06-30,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-06-30,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-01,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-01,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-01,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-01,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-01,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-01,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-01,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-02,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-02,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-02,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-03,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-03,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-03,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-03,EMP-05,Mohammed Al-Qadeeh,barista,15:00,17:00,2,24
2026-07-03,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-03,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-03,EMP-08,Noor Al-Sadah,barista,15:00,17:00,2,24
2026-07-04,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-04,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-04,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-04,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-04,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-05,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-05,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-05,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-05,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-05,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-05,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-06,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-06,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-06,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-06,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-06,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-07,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-07,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-07,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-07,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-07,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-07,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-07,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-08,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-08,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-08,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-08,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-08,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-08,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-09,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-09,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-09,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-09,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-09,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-09,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-09,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-10,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-10,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-10,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-10,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-10,EMP-07,Yousef Al-Dossary,junior_barista,15:00,17:00,2,19
2026-07-10,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-11,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-11,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-11,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-11,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-11,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-11,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-11,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-12,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-12,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-12,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-12,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-12,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-12,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-13,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-13,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-13,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-13,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-13,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-13,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-14,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-14,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-14,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-14,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-14,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-14,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-14,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-15,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-15,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-15,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-15,EMP-06,Sara Al-Zahrani,cashier,15:00,23:00,8,20
2026-07-15,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-16,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-16,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-16,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-16,EMP-05,Mohammed Al-Qadeeh,barista,07:00,15:00,8,24
2026-07-16,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-16,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-16,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-17,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-17,EMP-03,Zahra Al-Hassan,barista,15:00,17:00,2,24
2026-07-17,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-17,EMP-05,Mohammed Al-Qadeeh,barista,15:00,17:00,2,24
2026-07-17,EMP-06,Sara Al-Zahrani,cashier,15:00,17:00,2,20
2026-07-17,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-18,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-18,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-18,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-18,EMP-08,Noor Al-Sadah,barista,07:00,15:00,8,24
2026-07-19,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-19,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-19,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-19,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-19,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-19,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-20,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-20,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-20,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-20,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-20,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-20,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-21,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
2026-07-21,EMP-03,Zahra Al-Hassan,barista,15:00,23:00,8,24
2026-07-21,EMP-04,Fatimah Al-Awami,cashier,07:00,15:00,8,20
2026-07-21,EMP-05,Mohammed Al-Qadeeh,barista,15:00,23:00,8,24
2026-07-21,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-21,EMP-07,Yousef Al-Dossary,junior_barista,07:00,15:00,8,19
2026-07-21,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-22,EMP-02,Ali Al-Mutairi,barista,15:00,23:00,8,24
2026-07-22,EMP-03,Zahra Al-Hassan,barista,07:00,15:00,8,24
2026-07-22,EMP-04,Fatimah Al-Awami,cashier,15:00,23:00,8,20
2026-07-22,EMP-06,Sara Al-Zahrani,cashier,07:00,15:00,8,20
2026-07-22,EMP-07,Yousef Al-Dossary,junior_barista,15:00,23:00,8,19
2026-07-22,EMP-08,Noor Al-Sadah,barista,15:00,23:00,8,24
2026-07-23,EMP-02,Ali Al-Mutairi,barista,07:00,15:00,8,24
